audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/ar_062__white_noise_snr15.wav	ar	white_noise	15.0	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والناء	1.812019083999985
data/processed/fleurs_perturbed/ar_062__reverb_room0.1.wav	ar	reverb	0.1	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع أناصر هي الأرض والماء والهواء والنار	1.3910949940000137
data/processed/fleurs_perturbed/ar_062__reverb_room0.3.wav	ar	reverb	0.3	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 استرد الفيلاسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	1.3494335539999156
data/processed/fleurs_perturbed/ar_062__reverb_room0.5.wav	ar	reverb	0.5	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيد من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواة والنار	1.320506829000351
data/processed/fleurs_perturbed/ar_062__clipping_clip0.7.wav	ar	clipping	0.7	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والنار	1.3465394320000996
data/processed/fleurs_perturbed/ar_062__clipping_clip0.5.wav	ar	clipping	0.5	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والنار	1.3589659640001628
data/processed/fleurs_perturbed/ar_062__clipping_clip0.3.wav	ar	clipping	0.3	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والنار	1.3679007509999792
data/processed/fleurs_perturbed/ar_062__speed_spd0.9.wav	ar	speed	0.9	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلاسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	1.3638605690002803
data/processed/fleurs_perturbed/ar_062__speed_spd1.0.wav	ar	speed	1.0	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والنار	1.8098644070000771
data/processed/fleurs_perturbed/ar_062__speed_spd1.1.wav	ar	speed	1.1	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 فرد الفيسوف أرستو أن كل شيء يتثون مزيد من عنصر أو أكثر من أربعة عنصر هي الأرض والماء والهواية والنار	1.5459448900001007
data/processed/fleurs_perturbed/ar_063__white_noise_snr5.wav	ar	white_noise	5.0	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجوض في مدينة غوما في السعر المتاد محليا حوالي 500 فرانك وفنغولي مقابل رحلة قصيرة	2.0572163670003647
data/processed/fleurs_perturbed/ar_063__white_noise_snr10.wav	ar	white_noise	10.0	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما في السعر المواكهة محليا حوالي 500 فرانك كونغولي مطابل رحلة قصيرة	2.0301932600000328
data/processed/fleurs_perturbed/ar_063__white_noise_snr15.wav	ar	white_noise	15.0	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كونغولي مقابل رحلة قصيرة	2.005767979999746
data/processed/fleurs_perturbed/ar_063__reverb_room0.1.wav	ar	reverb	0.1	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كونغولي مقابل رحلة قصيرة	2.028007622999666
data/processed/fleurs_perturbed/ar_063__reverb_room0.3.wav	ar	reverb	0.3	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المحتال بحليا حوالي 500 فرانك كونغولي مقابل رحلة قصيرة	2.287429924999742
data/processed/fleurs_perturbed/ar_063__reverb_room0.5.wav	ar	reverb	0.5	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تتبقى بالبودة البودة وهي ضراجة نارية تعمل كتاكسي تتجول في مدينة غونا والسعر المحتال بحليا حوالي 500 فرانك كونغولي مقابل رحلة قصيرة	2.4421554750001637
data/processed/fleurs_perturbed/ar_063__clipping_clip0.7.wav	ar	clipping	0.7	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كنغولي مقابل رحلة قصيرة	2.0026516420002736
data/processed/fleurs_perturbed/ar_063__clipping_clip0.5.wav	ar	clipping	0.5	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كنغولي مقابل رحلة قصيرة	1.997203034999984
data/processed/fleurs_perturbed/ar_063__clipping_clip0.3.wav	ar	clipping	0.3	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كنغولي مقابل رحلة قصيرة	2.026672555999994
data/processed/fleurs_perturbed/ar_063__speed_spd0.9.wav	ar	speed	0.9	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودة بودة وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما وستعر المحتال محليا حوالي 500 فرنك كونغولي مقابل رحلة قصيرة	2.023726753000119
